,Incident Date,County,State,Zipcode,Latitude,Longitude,# Killed,# Injured,State FIPS,County FIPS,Density,Type,Population 2014,Population 2015,Population 2016,Population 2017,Land Area,Density 2014,Density 2015,Density 2016,Density 2017
484,2015-06-05,Scott,Iowa,52802,41.55,-90.6,0,5,19,163,1136.46,Suburban,10208.0,10436.0,10520.0,10574.0,9.56,1067.7824267782426,1091.63179916318,1100.4184100418408,1106.0669456066946
485,2015-06-05,Orleans Parish,Louisiana,70116,30.06,-89.93,1,3,22,071,8906.35,Urban,11936.0,11753.0,11595.0,11737.0,1.29,9252.713178294573,9110.852713178294,8988.372093023256,9098.449612403101
486,2015-06-03,Suffolk,New York,11798,40.74,-73.37,3,1,36,103,3219.43,Urban,15362.0,15599.0,14242.0,14880.0,4.77,3220.5450733752623,3270.2306079664572,2985.744234800839,3119.496855345912
487,2015-05-31,Cuyahoga,Ohio,44135,41.47,-81.67,3,1,39,035,2662.93,Suburban,27716.0,27932.0,27992.0,27826.0,10.09,2746.878097125867,2768.2854311199208,2774.2319127849355,2757.7799801783945
488,2015-05-31,Prince George'S,Maryland,20774,38.81,-76.75,1,3,,,1238.75,Suburban,44182.0,44796.0,44154.0,46071.0,34.73,1272.1566369133316,1289.835876763605,1271.3504175064786,1326.5476533256551
489,2015-05-31,New Haven,Connecticut,06510,41.31,-72.92,0,5,09,009,11356.85,Urban,2571.0,2819.0,2759.0,2649.0,0.24,10712.5,11745.833333333334,11495.833333333334,11037.5
490,2015-05-31,Rockdale,Georgia,30013,33.66,-84.01,3,2,13,247,887.73,Rural,25496.0,25947.0,26487.0,27354.0,28.36,899.01269393512,914.9153737658675,933.9562764456982,964.5275035260931
491,2015-05-30,San Diego,California,92102,32.72,-117.09,0,4,06,073,9334.84,Urban,44893.0,45461.0,44778.0,44644.0,4.63,9696.112311015118,9818.790496760259,9671.274298056156,9642.332613390929
492,2015-05-28,Douglas,Nebraska,68127,41.26,-96.01,0,4,31,055,3174.53,Urban,22495.0,21064.0,22313.0,22073.0,6.65,3382.706766917293,3167.518796992481,3355.3383458646613,3319.248120300752
493,2015-05-28,Cook,Illinois,60636,41.83,-87.68,0,5,17,031,10459.1,Urban,40164.0,37278.0,35779.0,34461.0,3.91,10272.122762148338,9534.015345268543,9150.639386189257,8813.554987212276
494,2015-05-28,Delaware,Pennsylvania,19013,39.84,-75.37,1,3,42,045,6138.39,Urban,35589.0,35546.0,35463.0,35621.0,5.72,6221.853146853147,6214.335664335665,6199.825174825175,6227.447552447553
495,2015-05-26,Orleans Parish,Louisiana,70127,30.06,-89.93,2,2,22,071,2885.27,Suburban,24436.0,25230.0,25866.0,25239.0,7.1,3441.690140845071,3553.5211267605637,3643.098591549296,3554.7887323943664
496,2015-05-25,Macon,Illinois,62526,39.85,-88.93,1,4,17,115,552.87,Rural,33487.0,33637.0,33205.0,32926.0,61.63,543.3555086808373,545.7893882849262,538.77981502515,534.2527989615447
497,2015-05-24,Plymouth,Massachusetts,02301,42.08,-71.02,0,5,25,023,4907.91,Urban,59275.0,59775.0,60659.0,61320.0,12.43,4768.704746580853,4808.930008045052,4880.048270313757,4933.226065969429
498,2015-05-24,Genesee,Michigan,48507,43.02,-83.69,0,7,26,049,1469.37,Suburban,31359.0,31877.0,32425.0,31154.0,20.83,1505.4728756601057,1530.340854536726,1556.6490638502162,1495.6313010081615
499,2015-05-24,None,Alabama,NaN,32.3792233,-86.3077368,1,3,,,,,NaN,NaN,NaN,NaN,,,,,
500,2015-05-24,St. Louis City,Missouri,63106,38.63,-90.24,0,4,29,189,5267.29,Urban,11990.0,11998.0,11989.0,11474.0,2.26,5305.309734513275,5308.849557522124,5304.867256637169,5076.991150442478
501,2015-05-23,Fresno,California,93725,36.6,-119.75,2,2,06,019,381.25,Rural,26879.0,26632.0,26809.0,27239.0,65.43,410.8054409292373,407.0304141830964,409.73559529267914,416.30750420296494
502,2015-05-20,Baltimore City,Maryland,21205,39.3,-76.61,1,3,24,510,7876.1,Urban,15869.0,15112.0,15257.0,14766.0,2.05,7740.9756097560985,7371.707317073171,7442.439024390244,7202.926829268294
503,2015-05-18,St. Louis,Missouri,63140,38.63,-90.24,0,4,29,189,584.49,Rural,232.0,265.0,308.0,272.0,0.5,464.0,530.0,616.0,544.0
504,2015-05-18,Miami-Dade,Florida,33147,25.77,-80.2,1,4,12,086,6475.3,Urban,43537.0,44136.0,45676.0,47168.0,7.25,6005.103448275862,6087.724137931034,6300.137931034483,6505.931034482759
505,2015-05-17,Mclennan,Texas,76711,31.56,-97.18,9,18,,,2290.85,Suburban,8611.0,8614.0,8710.0,9671.0,3.96,2174.4949494949497,2175.252525252525,2199.4949494949497,2442.1717171717173
506,2015-05-16,Milwaukee,Wisconsin,53216,43.06,-87.96,0,5,55,079,6956.45,Urban,32801.0,33386.0,33174.0,33707.0,4.64,7069.181034482759,7195.258620689656,7149.568965517242,7264.439655172414
507,2015-05-16,Monroe,New York,14605,43.16,-77.61,0,4,36,055,6978.42,Urban,13737.0,13140.0,13199.0,13106.0,1.81,7589.502762430939,7259.668508287293,7292.265193370165,7240.883977900552
508,2015-05-16,Baltimore City,Maryland,21213,39.3,-76.61,0,5,24,510,9593.49,Urban,29773.0,29532.0,30528.0,31733.0,3.41,8731.085043988269,8660.41055718475,8952.4926686217,9305.865102639296
509,2015-05-12,Prince George'S,Maryland,20743,38.87,-76.9,1,4,,,3969.68,Urban,38788.0,38828.0,39108.0,40025.0,9.73,3986.4337101747174,3990.5447070914697,4019.3216855087358,4113.566289825282
510,2015-05-12,Pima,Arizona,85757,32.08,-111.11,5,0,04,019,660.96,Rural,18545.0,18819.0,19016.0,19264.0,25.7,721.5953307392996,732.2568093385214,739.9221789883269,749.5719844357977
511,2015-05-10,Cuyahoga,Ohio,44111,41.47,-81.67,1,4,39,035,6372.64,Urban,40069.0,40095.0,40665.0,41455.0,6.24,6421.3141025641025,6425.480769230769,6516.826923076923,6643.429487179487
512,2015-05-10,Hudson,New Jersey,07305,40.71,-74.06,0,4,34,017,10348.48,Urban,62698.0,63440.0,63568.0,66229.0,5.81,10791.394148020654,10919.104991394148,10941.135972461274,11399.139414802066
513,2015-05-10,Essex,New Jersey,07103,40.72,-74.17,1,3,34,013,15372.83,Urban,31737.0,31363.0,31924.0,32610.0,2.13,14900.0,14724.413145539907,14987.793427230048,15309.859154929578
514,2015-05-07,Hamilton,Ohio,45225,39.09,-84.51,0,4,39,061,2903.95,Suburban,8783.0,8524.0,8692.0,9560.0,3.11,2824.1157556270095,2740.8360128617364,2794.855305466238,3073.95498392283
515,2015-05-07,Wayne,Michigan,48228,42.38,-83.1,0,4,26,163,6054.59,Urban,52336.0,52243.0,52342.0,53609.0,8.61,6078.513356562137,6067.711962833914,6079.210220673635,6226.364692218352
516,2015-05-04,Erie,New York,14215,42.88,-78.85,1,3,36,029,8139.8,Urban,39786.0,39501.0,39458.0,40088.0,4.92,8086.585365853659,8028.658536585366,8019.918699186992,8147.967479674797
517,2015-05-03,St. Joseph,Indiana,46613,41.67,-86.26,0,4,18,141,3814.08,Urban,11110.0,11336.0,10872.0,10874.0,2.86,3884.6153846153848,3963.636363636364,3801.3986013986014,3802.097902097902
518,2015-05-03,Harris,Texas,77004,29.76,-95.38,0,6,48,201,5659.97,Urban,34079.0,35739.0,36879.0,37642.0,5.78,5896.020761245674,6183.217993079585,6380.449826989619,6512.4567474048445
519,2015-05-03,New York,New York,10021,40.77,-73.95,0,4,36,061,115121.37,Urban,42142.0,43573.0,45261.0,44983.0,0.39,108056.41025641025,111725.64102564102,116053.84615384616,115341.02564102564
520,2015-05-03,Montgomery,Ohio,45417,39.77,-84.19,1,6,39,113,954.59,Rural,31752.0,31228.0,30606.0,30276.0,32.77,968.9350015257857,952.9447665547756,933.9639914555995,923.8938053097344
521,2015-05-03,None,Wisconsin,NaN,44.2022084,-88.44649729999999,4,1,,,,,NaN,NaN,NaN,NaN,,,,,
522,2015-05-01,Milwaukee,Wisconsin,53216,43.06,-87.96,2,3,55,079,6956.45,Urban,32801.0,33386.0,33174.0,33707.0,4.64,7069.181034482759,7195.258620689656,7149.568965517242,7264.439655172414
523,2015-04-27,Kings,New York,11226,40.64,-73.94,2,4,36,047,78799.07,Urban,98299.0,99026.0,101787.0,102585.0,1.29,76200.77519379844,76764.34108527131,78904.6511627907,79523.25581395348
524,2015-04-27,Maricopa,Arizona,85337,32.99,-112.9,2,2,04,013,4.9,Rural,2948.0,2626.0,2790.0,2611.0,570.09,5.171113332982511,4.606290234875195,4.893964110929853,4.579978599870196
525,2015-04-25,None,New Jersey,NaN,40.2205824,-74.759717,0,4,,,,,NaN,NaN,NaN,NaN,,,,,
526,2015-04-25,Monroe,New York,14624,43.16,-77.61,1,6,36,055,1299.67,Suburban,35918.0,35851.0,35694.0,36265.0,27.93,1286.0007160759042,1283.6018617973505,1277.9806659505907,1298.424633011099
527,2015-04-21,Bell,Texas,76541,31.09,-97.71,2,3,48,027,4045.92,Urban,17608.0,17703.0,18440.0,18447.0,4.75,3706.9473684210525,3726.9473684210525,3882.1052631578946,3883.5789473684213
528,2015-04-19,Richmond City,Virginia,23220,37.55,-77.46,0,4,51,760,7397.5,Urban,34684.0,34303.0,34862.0,34409.0,4.8,7225.833333333334,7146.458333333334,7262.916666666667,7168.541666666667
529,2015-04-18,Montgomery,Alabama,36108,32.35,-86.28,0,5,01,101,306.19,Rural,20780.0,20831.0,19772.0,19464.0,69.58,298.6490370796206,299.38200632365624,284.16211555044555,279.73555619430874
530,2015-04-18,Lycoming,Pennsylvania,17701,41.23,-77.03,0,5,42,081,499.32,Rural,44721.0,44877.0,44662.0,43927.0,89.44,500.01118067978535,501.755366726297,499.3515205724508,491.1337209302326
531,2015-04-18,Robeson,North Carolina,28358,34.63,-79.01,1,3,37,155,192.76,Rural,39648.0,39398.0,39812.0,39103.0,200.96,197.29299363057325,196.04896496815286,198.109076433121,194.58101114649682
532,2015-04-18,Mecklenburg,North Carolina,28208,35.19,-80.83,0,4,37,119,1552.48,Suburban,34641.0,35340.0,36328.0,37678.0,22.01,1573.875511131304,1605.6338028169014,1650.5224897773737,1711.8582462517036
533,2015-04-18,Passaic,New Jersey,07501,40.91,-74.16,1,3,34,031,18170.64,Urban,33225.0,33024.0,32325.0,32749.0,1.85,17959.45945945946,17850.81081081081,17472.972972972973,17702.16216216216
534,2015-04-16,Maricopa,Arizona,85032,33.62,-112.0,5,0,04,013,5272.12,Urban,71347.0,72222.0,71957.0,71603.0,12.42,5744.524959742351,5814.975845410628,5793.639291465379,5765.1368760064415
535,2015-04-07,Floyd,Georgia,30161,34.26,-85.18,1,3,13,115,247.23,Rural,35024.0,35087.0,34480.0,34636.0,141.8,246.99576868829334,247.44005641748942,243.15937940761634,244.2595204513399
536,2015-04-05,Allegheny,Pennsylvania,15219,40.43,-79.97,1,3,42,003,7205.87,Urban,15624.0,15731.0,16010.0,16514.0,2.29,6822.707423580786,6869.43231441048,6991.266375545852,7211.3537117903925
537,2015-04-05,Jefferson,Kentucky,40211,38.22,-85.74,1,4,21,111,3022.59,Urban,23622.0,23434.0,22826.0,23081.0,7.48,3158.0213903743315,3132.887700534759,3051.604278074866,3085.695187165775
538,2015-04-05,Marion,Indiana,46254,39.77,-86.14,0,5,18,097,2789.0,Suburban,38256.0,39490.0,40335.0,40259.0,13.66,2800.5856515373353,2890.922401171303,2952.7818448023427,2947.2181551976573
539,2015-04-05,Berrien,Michigan,49022,42.11,-86.44,0,4,26,021,462.56,Rural,31799.0,31611.0,31498.0,31222.0,68.78,462.32916545507413,459.59581273626054,457.9528932829311,453.9400988659494
540,2015-04-03,Volusia,Florida,32114,29.19,-81.05,0,4,12,127,1895.1,Suburban,32005.0,31891.0,31385.0,32087.0,16.92,1891.5484633569738,1884.8108747044914,1854.9054373522456,1896.3947990543734
541,2015-04-02,Baltimore City,Maryland,21217,39.3,-76.61,0,5,24,510,16030.67,Urban,40614.0,39511.0,38596.0,36563.0,2.32,17506.034482758623,17030.603448275862,16636.206896551725,15759.91379310345
542,2015-03-27,B,Florida,32408,30.17,-85.67,0,7,,,1453.79,Suburban,15997.0,15200.0,16085.0,16861.0,10.56,1514.8674242424242,1439.3939393939393,1523.2007575757575,1596.685606060606
543,2015-03-26,Potter,Texas,79107,35.2,-101.81,0,4,48,375,2018.97,Suburban,34932.0,35149.0,34875.0,35188.0,16.77,2083.005366726297,2095.9451401311867,2079.6064400715563,2098.2707215265355
544,2015-03-24,Marion,Indiana,46208,39.77,-86.14,4,0,18,097,3312.33,Urban,22565.0,23346.0,23504.0,23300.0,6.71,3362.8912071535024,3479.284649776453,3502.8315946348735,3472.429210134128
545,2015-03-23,Montgomery,Tennessee,37040,36.56,-87.34,1,4,47,125,486.14,Rural,46655.0,47081.0,48520.0,49811.0,92.41,504.8696028568337,509.4794935613029,525.0514013634888,539.0217508927606
546,2015-03-22,Bernalillo,New Mexico,87112,35.11,-106.62,1,6,35,001,5398.74,Urban,43188.0,43065.0,42890.0,43197.0,8.08,5345.049504950495,5329.8267326732675,5308.168316831683,5346.163366336634
547,2015-03-21,Hillsborough,Florida,33605,27.95,-82.48,0,4,12,057,2180.46,Suburban,17725.0,18330.0,18319.0,17801.0,7.83,2263.729246487867,2340.9961685823755,2339.5913154533846,2273.4355044699873
548,2015-03-20,Oklahoma,Oklahoma,73104,35.46,-97.51,0,4,40,109,1097.63,Suburban,1974.0,2127.0,2234.0,2306.0,1.52,1298.6842105263158,1399.342105263158,1469.7368421052631,1517.1052631578948
549,2015-03-20,Dallas,Texas,75134,32.59,-96.78,1,5,48,113,1983.95,Suburban,21077.0,21397.0,21960.0,22106.0,10.22,2062.3287671232874,2093.6399217221133,2148.7279843444226,2163.013698630137
550,2015-03-18,Essex,New Jersey,07112,40.72,-74.17,1,3,34,013,14506.86,Urban,26043.0,26006.0,25476.0,26016.0,1.82,14309.340659340658,14289.010989010989,13997.802197802197,14294.505494505494
551,2015-03-18,Maricopa,Arizona,85201,33.44,-111.85,1,5,04,013,4942.84,Urban,47815.0,50232.0,50323.0,51817.0,9.32,5130.364806866953,5389.699570815451,5399.4635193133045,5559.763948497854
552,2015-03-17,San Joaquin,California,95202,37.95,-121.28,3,4,06,077,6049.17,Urban,5409.0,6067.0,6559.0,6295.0,1.08,5008.333333333333,5617.592592592592,6073.148148148148,5828.7037037037035
553,2015-03-15,Los Angeles,California,90220,33.87,-118.24,0,4,06,037,7137.61,Urban,50222.0,50715.0,51271.0,51713.0,6.91,7268.017366136035,7339.363241678726,7419.826338639653,7483.791606367583
554,2015-03-14,Fulton,Georgia,30311,33.76,-84.42,0,5,13,121,2591.95,Suburban,36381.0,36001.0,36789.0,36308.0,12.43,2926.870474658085,2896.2992759452936,2959.694288012872,2920.9975864843123
555,2015-03-14,Riverside,California,92236,33.7,-116.17,0,4,06,065,1877.39,Suburban,43037.0,43654.0,44124.0,44523.0,21.88,1966.9561243144426,1995.1553930530165,2016.6361974405852,2034.8720292504572
556,2015-03-13,Lincoln,Mississippi,39601,31.58,-90.44,2,3,28,085,89.25,Rural,23798.0,23800.0,23519.0,22914.0,263.7,90.24649222601441,90.25407660219948,89.18847174819871,86.89419795221843
557,2015-03-10,Muscogee,Georgia,31903,32.51,-84.87,0,5,13,215,2009.79,Suburban,22654.0,20900.0,20559.0,19835.0,10.01,2263.136863136863,2087.912087912088,2053.846153846154,1981.5184815184816
558,2015-03-09,Cook,Illinois,60628,41.83,-87.68,1,3,17,031,6611.9,Urban,69921.0,67914.0,68077.0,67942.0,10.92,6403.021978021978,6219.2307692307695,6234.15750915751,6221.794871794872
559,2015-03-08,Oconee,South Carolina,29678,34.68,-82.95,1,3,45,073,274.22,Rural,21926.0,21922.0,22214.0,21983.0,79.04,277.40384615384613,277.35323886639674,281.0475708502024,278.125
560,2015-03-07,St. Louis City,Missouri,63103,38.63,-90.24,0,4,29,189,3195.92,Urban,6921.0,7359.0,7265.0,7964.0,2.16,3204.1666666666665,3406.9444444444443,3363.4259259259256,3687.037037037037
561,2015-03-04,San Bernardino,California,92408,34.07,-117.25,3,4,06,071,1437.95,Suburban,15318.0,15661.0,15788.0,15466.0,10.62,1442.3728813559323,1474.6704331450096,1486.6290018832392,1456.3088512241056
562,2015-03-01,Orange,Florida,32819,28.5,-81.37,0,4,12,095,1208.79,Suburban,26628.0,27248.0,27620.0,28301.0,20.59,1293.2491500728509,1323.3608547838758,1341.4278776104904,1374.502185526955
563,2015-03-01,Wayne,Michigan,48213,42.38,-83.1,1,5,26,163,4241.2,Urban,26745.0,25534.0,24137.0,22651.0,6.53,4095.712098009188,3910.260336906585,3696.324655436447,3468.759571209801
564,2015-02-28,Baltimore City,Maryland,21218,39.3,-76.61,1,3,24,510,11907.22,Urban,49259.0,48230.0,47928.0,48815.0,4.18,11784.44976076555,11538.277511961724,11466.028708133972,11678.22966507177
565,2015-02-26,Texas,Missouri,65464,37.18,-91.99,8,1,29,215,8.44,Rural,372.0,869.0,1038.0,1102.0,58.26,6.385169927909372,14.915894267078613,17.816683831101958,18.91520768966701
566,2015-02-25,Harris,Texas,77033,29.76,-95.38,3,1,48,201,4680.33,Urban,27254.0,27478.0,28190.0,29692.0,5.98,4557.525083612039,4594.983277591973,4714.046822742474,4965.217391304347
567,2015-02-23,Volusia,Florida,32114,29.19,-81.05,0,4,12,127,1895.1,Suburban,32005.0,31891.0,31385.0,32087.0,16.92,1891.5484633569738,1884.8108747044914,1854.9054373522456,1896.3947990543734
568,2015-02-22,Bell,Texas,76543,31.09,-97.71,4,1,48,027,626.25,Rural,30103.0,29891.0,29385.0,29256.0,48.59,619.5307676476641,615.1677299855937,604.7540646223503,602.099197365713
569,2015-02-22,Habersham,Georgia,30523,34.6,-83.52,3,2,13,137,74.91,Rural,12326.0,12084.0,12110.0,12288.0,172.25,71.55878084179972,70.15384615384616,70.30478955007257,71.33817126269956
570,2015-02-22,Charleston,South Carolina,29405,32.78,-79.99,0,4,45,019,1770.31,Suburban,27910.0,28963.0,28750.0,29626.0,14.87,1876.9334229993276,1947.7471418964358,1933.422999327505,1992.333557498319
571,2015-02-20,Sacramento,California,95811,38.59,-121.49,0,4,06,067,2727.11,Suburban,7131.0,7072.0,6711.0,5874.0,2.78,2565.107913669065,2543.884892086331,2414.028776978417,2112.94964028777
572,2015-02-17,Pulaski,Arkansas,72209,34.72,-92.35,1,3,05,119,1964.44,Suburban,31624.0,30592.0,30751.0,30854.0,16.48,1918.9320388349513,1856.3106796116504,1865.9587378640776,1872.2087378640776
573,2015-02-15,Los Angeles,California,90813,33.78,-118.18,0,5,06,037,18358.06,Urban,60017.0,60078.0,60997.0,60935.0,3.21,18696.884735202493,18715.88785046729,19002.180685358257,18982.866043613707
574,2015-02-09,Pasco,Florida,34654,28.24,-82.71,3,1,12,101,805.97,Rural,21724.0,21717.0,22502.0,23180.0,26.9,807.5836431226767,807.3234200743494,836.5055762081785,861.7100371747213
575,2015-02-08,Crockett,Tennessee,38034,35.91,-89.24,0,6,47,033,29.8,Rural,3007.0,3157.0,2943.0,2820.0,100.59,29.893627597176657,31.3848295059151,29.257381449448253,28.03459588428273
576,2015-02-07,Douglas,Georgia,30135,33.74,-84.74,5,2,13,097,739.2,Rural,62045.0,62587.0,63790.0,65106.0,83.75,740.8358208955224,747.3074626865672,761.6716417910447,777.3850746268656
577,2015-02-06,Tulsa,Oklahoma,74115,36.12,-95.91,1,4,40,143,1465.13,Suburban,23787.0,23376.0,23331.0,23484.0,15.66,1518.9655172413793,1492.72030651341,1489.8467432950192,1499.6168582375478
578,2015-02-05,None,Ohio,NaN,41.4323067,-81.5102655,3,3,,,,,NaN,NaN,NaN,NaN,,,,,
579,2015-02-01,Onondaga,New York,13204,43.04,-76.14,0,6,36,067,4521.55,Urban,19984.0,19896.0,19503.0,18477.0,4.41,4531.519274376417,4511.56462585034,4422.448979591836,4189.7959183673465
580,2015-02-01,New York,New York,10031,40.71,-73.99,1,4,36,061,86961.48,Urban,58912.0,59244.0,60778.0,62382.0,0.65,90633.84615384616,91144.61538461538,93504.61538461538,95972.30769230769
581,2015-01-31,Troup,Georgia,30240,33.03,-84.98,4,0,13,285,215.06,Rural,28278.0,28463.0,29423.0,30220.0,139.59,202.57898130238556,203.9042911383337,210.78157461136183,216.49115266136542
582,2015-01-28,Dekalb,Georgia,30088,33.8,-84.17,1,3,,,3251.42,Urban,27150.0,27167.0,28465.0,28857.0,7.77,3494.2084942084944,3496.3963963963965,3663.4491634491637,3713.899613899614
583,2015-01-26,San Joaquin,California,95206,37.9,-121.4,1,3,06,077,448.39,Rural,65324.0,65448.0,65151.0,64836.0,144.92,450.75903947005247,451.61468396356616,449.5652773944245,447.3916643665471
584,2015-01-24,Queens,New York,11413,40.66,-73.75,4,1,36,081,12552.26,Urban,41689.0,42560.0,42699.0,42895.0,3.1,13448.064516129032,13729.032258064515,13773.870967741936,13837.096774193547
585,2015-01-24,Douglas,Nebraska,68111,41.26,-96.01,3,5,31,055,4465.17,Urban,22558.0,21623.0,21074.0,21948.0,5.24,4304.961832061069,4126.526717557252,4021.7557251908397,4188.5496183206105
586,2015-01-23,Suffolk,Massachusetts,02130,42.3,-71.11,0,6,25,025,10618.18,Urban,38214.0,39257.0,39316.0,39435.0,3.33,11475.675675675675,11788.888888888889,11806.606606606607,11842.342342342343
587,2015-01-20,Montgomery,Tennessee,37042,36.56,-87.34,1,3,47,125,1097.49,Suburban,70890.0,73433.0,75488.0,76126.0,60.98,1162.5122991144638,1204.214496556248,1237.9140701869467,1248.376516890784
588,2015-01-19,Bexar,Texas,78202,29.45,-98.5,2,5,48,029,5028.39,Urban,12743.0,12299.0,12339.0,12178.0,2.32,5492.672413793104,5301.293103448276,5318.534482758621,5249.137931034483
589,2015-01-13,Winnebago,Illinois,61101,42.27,-89.06,2,2,17,201,518.6,Rural,22272.0,21097.0,20622.0,19595.0,41.63,534.9987989430699,506.77396108575545,495.3639202498198,470.6942109055969
590,2015-01-13,Chesapeake City,Virginia,23321,36.67,-76.3,0,5,51,550,1277.88,Suburban,35122.0,34883.0,34524.0,35511.0,26.33,1333.915685529814,1324.838587162932,1311.203949867072,1348.6897075579188
591,2015-01-11,Cumberland,North Carolina,28348,34.97,-78.95,2,5,37,051,750.36,Rural,33385.0,33606.0,34428.0,35723.0,44.28,753.9521228545618,758.9430894308942,777.5067750677507,806.7524841915085
592,2015-01-11,Polk,Florida,33810,28.04,-81.96,1,3,12,105,789.33,Rural,47675.0,46998.0,48891.0,48030.0,56.05,850.5798394290812,838.5013380909902,872.2747546833185,856.9134701159679
593,2015-01-11,Santa Clara,California,95111,37.28,-121.83,0,5,06,085,10791.07,Urban,60907.0,62157.0,64247.0,64891.0,5.39,11300.0,11531.910946196662,11919.666048237477,12039.146567717997
594,2015-01-10,Sedgwick,Kansas,67218,37.68,-97.34,2,2,20,173,4557.13,Urban,22829.0,23052.0,22741.0,22528.0,5.0,4565.8,4610.4,4548.2,4505.6
595,2015-01-09,San Francisco,California,94102,37.77,-122.41,4,0,06,075,46462.0,Urban,28013.0,28926.0,29319.0,30140.0,0.67,41810.447761194024,43173.1343283582,43759.70149253731,44985.074626865666
